"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","comparison"
58.058762023381,-0.61644085303469,0.844790117093514,-0.729697046120218,0.465575387096832,0.542591983547821,"YAR002C-A","hypoglycemic_vs_control"
35.636766478705,-5.38635269591591,0.833219142102982,-6.46450906339137,1.0162820643449e-10,2.03668419111283e-09,"YAR002W","hypoglycemic_vs_control"
46.8294025506512,1.71484883794404,1.03075131650171,1.66368823448521,0.096174748705093,0.144909476585881,"YAR003W","hypoglycemic_vs_control"
87.283056957883,1.74474205804297,1.0061440728059,1.73408769698091,0.0829025241241417,0.127601913104413,"YAR007C","hypoglycemic_vs_control"
6.14331653226516,4.2518440559065,1.25285355193731,3.3937279016624,0.000689481619227949,0.00252937845718008,"YAR008W","hypoglycemic_vs_control"
44.0630699168829,-0.209176331006416,0.658112594303838,-0.317842771612184,0.750604204674209,0.802556622589656,"YAR009C","hypoglycemic_vs_control"
0.946159380015376,6.42271079821046,1.11432131122548,5.76378709938432,8.22471555829743e-09,1.20764882900545e-07,"YAR010C","hypoglycemic_vs_control"
140.68595040051,-0.0704818686558348,1.02040250770699,-0.0690726141140311,0.944931819721883,0.963447156168822,"YAR014C","hypoglycemic_vs_control"
737.92414574739,1.41558100144655,0.67869401229935,2.08574258177216,0.0370019470239226,0.0658750149297446,"YAR015W","hypoglycemic_vs_control"
36.5801566474388,-0.9559347192181,0.773713278060666,-1.2355154633176,0.21663872508284,0.286405374903367,"YAR018C","hypoglycemic_vs_control"
57.3890364771408,2.88966812669662,1.1558060818639,2.50013230769354,0.0124146931605577,0.0277015016517802,"YAR019C","hypoglycemic_vs_control"
8.05839029912116,3.36915256660713,1.41541846430776,2.38032260533981,0.0172974872338164,0.0364636440195447,"YAR020C","hypoglycemic_vs_control"
15.8809840600772,8.68600943966839,1.35804384831204,6.39597127181464,1.59529998010336e-10,3.10419910596172e-09,"YAR023C","hypoglycemic_vs_control"
233.840726845438,1.52759803438791,0.77227998328915,1.97803655078804,0.0479245834436012,0.0812950039998406,"YAR027W","hypoglycemic_vs_control"
41.6460411192855,1.95703819708871,1.05581102787576,1.85358756957311,0.0637981873201045,0.102118415321873,"YAR028W","hypoglycemic_vs_control"
1.28243478712913,6.87921280064457,2.00245399852812,3.43539117787527,0.000591699050512555,0.00223704774035941,"YAR029W","hypoglycemic_vs_control"
4.46162154857954,5.32266395959466,1.39041911251913,3.82810039913158,0.000129136081916614,0.000624315597334436,"YAR031W","hypoglycemic_vs_control"
9.45751912175053,2.97638882057388,1.02176396750538,2.91299058807162,0.00357985390980238,0.0099418040229156,"YAR033W","hypoglycemic_vs_control"
9.2414026874038,4.42680616255318,1.01631974226482,4.35572190370745,1.32629076755695e-05,9.03278626078967e-05,"YAR035C-A","hypoglycemic_vs_control"
1930.67938000108,6.04270831000304,0.867743786404158,6.96370104249713,3.31447594108774e-12,7.86458851301299e-11,"YAR035W","hypoglycemic_vs_control"
158.169030850077,5.38155864957523,0.95003762519827,5.66457423036495,1.4739004743677e-08,2.08170895570219e-07,"YAR042W","hypoglycemic_vs_control"
16.705550332008,5.01551150605341,1.01309033991085,4.95070509358007,7.39450838587337e-07,7.40949725422311e-06,"YAR050W","hypoglycemic_vs_control"
2.90355240280834,6.64441180308143,1.44434544187526,4.60029270730047,4.21897679711212e-06,3.4050299810162e-05,"YAR064W","hypoglycemic_vs_control"
0.424025534977512,5.6617326445356,2.30942963621378,2.45157183217662,0.0142233794359445,0.0309967255011106,"YAR066W","hypoglycemic_vs_control"
0.144635536431915,7.17093479821526,3.41873059035312,2.09754311101612,0.0359455250388477,0.0644001372789019,"YAR068W","hypoglycemic_vs_control"
31.7666324886501,-1.49045510949841,0.740349721525606,-2.01317710558072,0.0440960008676094,0.0757317536614531,"YAR071W","hypoglycemic_vs_control"
58.8277999678342,1.13196212241397,0.722754958291695,1.56617690328888,0.117307208276423,0.171861289082673,"YBL001C","hypoglycemic_vs_control"
